1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.4612691402435303
1.0,-2.451352119445801
1.0,-2.448582887649536
1.0,-2.442713499069214
1.0,-2.440089225769043
1.0,-2.4510140419006348
1.0,-2.4657351970672607
1.0,-2.4634029865264893
1.0,-2.485060453414917
1.0,-2.4797446727752686
1.0,-2.5072124004364014
1.0,-2.535374641418457
1.0,-2.542595148086548
1.0,-2.559782028198242
1.0,-2.6188313961029053
1.0,-2.6377058029174805
1.0,-2.613680839538574
0.0,-2.6726202964782715
0.0,-2.737250804901123
0.0,-2.7211062908172607
0.0,-2.6747312545776367
0.0,-2.646637201309204
0.0,-2.6469969749450684
0.0,-2.6664180755615234
0.0,-2.6549429893493652
0.0,-2.5687968730926514
0.0,-2.5563101768493652
0.0,-2.5567381381988525
0.0,-2.581105947494507
0.0,-2.626171827316284
0.0,-2.656005620956421
0.0,-2.6452322006225586
0.0,-2.63097882270813
0.0,-2.596595525741577
0.0,-2.6052534580230713
0.0,-2.6021931171417236
0.0,-2.621671676635742
0.0,-2.596613883972168
0.0,-2.6694793701171875
0.0,-2.658811092376709
0.0,-2.644975423812866
0.0,-2.651383876800537
0.0,-2.6673638820648193
0.0,-2.615800142288208
0.0,-2.5815391540527344
0.0,-2.7020208835601807
0.0,-2.6947760581970215
1.0,-2.6818935871124268
1.0,-2.6607892513275146
1.0,-2.6787240505218506
1.0,-2.719111919403076
1.0,-2.7565557956695557
1.0,-2.7132179737091064
1.0,-2.697925329208374
1.0,-2.6287314891815186
1.0,-2.5194814205169678
1.0,-2.521925687789917
1.0,-2.5138819217681885
1.0,-2.5071589946746826
1.0,-2.5058538913726807
1.0,-2.547715425491333
1.0,-2.4986822605133057
1.0,-2.5091195106506348
1.0,-2.502142906188965
1.0,-2.495274066925049
1.0,-2.472299575805664
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
1.0,-2.440089225769043
