1.0,-2.5674121379852295
1.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5936450958251953
0.0,-2.5879170894622803
0.0,-2.5789995193481445
0.0,-2.5828137397766113
0.0,-2.5704851150512695
0.0,-2.575864553451538
0.0,-2.5716161727905273
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
0.0,-2.5674121379852295
1.0,-2.5674121379852295
1.0,-2.5674121379852295
1.0,-2.5674121379852295
1.0,-2.5674121379852295
1.0,-2.5674121379852295
1.0,-2.5674121379852295
